@RELATION caltech101

@ATTRIBUTE	quantCol0	NUMERIC
@ATTRIBUTE	quantCol1	NUMERIC
@ATTRIBUTE	quantCol2	NUMERIC
@ATTRIBUTE	quantCol3	NUMERIC
@ATTRIBUTE	quantCol4	NUMERIC
@ATTRIBUTE	quantCol5	NUMERIC
@ATTRIBUTE	quantCol6	NUMERIC
@ATTRIBUTE	quantCol7	NUMERIC
@ATTRIBUTE	quantCol8	NUMERIC
@ATTRIBUTE	quantCol9	NUMERIC
@ATTRIBUTE	quantCol10	NUMERIC
@ATTRIBUTE	quantCol11	NUMERIC
@ATTRIBUTE	quantCol12	NUMERIC
@ATTRIBUTE	quantCol13	NUMERIC
@ATTRIBUTE	quantCol14	NUMERIC
@ATTRIBUTE	quantCol15	NUMERIC
@ATTRIBUTE	quantCol16	NUMERIC
@ATTRIBUTE	quantCol17	NUMERIC
@ATTRIBUTE	quantCol18	NUMERIC
@ATTRIBUTE	quantCol19	NUMERIC
@ATTRIBUTE	quantCol20	NUMERIC
@ATTRIBUTE	quantCol21	NUMERIC
@ATTRIBUTE	quantCol22	NUMERIC
@ATTRIBUTE	quantCol23	NUMERIC
@ATTRIBUTE	quantCol24	NUMERIC
@ATTRIBUTE	quantCol25	NUMERIC
@ATTRIBUTE	quantCol26	NUMERIC
@ATTRIBUTE	quantCol27	NUMERIC
@ATTRIBUTE	quantCol28	NUMERIC
@ATTRIBUTE	quantCol29	NUMERIC
@ATTRIBUTE	quantCol30	NUMERIC
@ATTRIBUTE	quantCol31	NUMERIC
@ATTRIBUTE	quantCol32	NUMERIC
@ATTRIBUTE	quantCol33	NUMERIC
@ATTRIBUTE	quantCol34	NUMERIC
@ATTRIBUTE	quantCol35	NUMERIC
@ATTRIBUTE	quantCol36	NUMERIC
@ATTRIBUTE	quantCol37	NUMERIC
@ATTRIBUTE	quantCol38	NUMERIC
@ATTRIBUTE	quantCol39	NUMERIC
@ATTRIBUTE	quantCol40	NUMERIC
@ATTRIBUTE	quantCol41	NUMERIC
@ATTRIBUTE	quantCol42	NUMERIC
@ATTRIBUTE	quantCol43	NUMERIC
@ATTRIBUTE	quantCol44	NUMERIC
@ATTRIBUTE	quantCol45	NUMERIC
@ATTRIBUTE	quantCol46	NUMERIC
@ATTRIBUTE	quantCol47	NUMERIC
@ATTRIBUTE	quantCol48	NUMERIC
@ATTRIBUTE	quantCol49	NUMERIC
@ATTRIBUTE	quantCol50	NUMERIC
@ATTRIBUTE	quantCol51	NUMERIC
@ATTRIBUTE	quantCol52	NUMERIC
@ATTRIBUTE	quantCol53	NUMERIC
@ATTRIBUTE	quantCol54	NUMERIC
@ATTRIBUTE	quantCol55	NUMERIC
@ATTRIBUTE	quantCol56	NUMERIC
@ATTRIBUTE	quantCol57	NUMERIC
@ATTRIBUTE	quantCol58	NUMERIC
@ATTRIBUTE	quantCol59	NUMERIC
@ATTRIBUTE	quantCol60	NUMERIC
@ATTRIBUTE	quantCol61	NUMERIC
@ATTRIBUTE	quantCol62	NUMERIC
@ATTRIBUTE	quantCol63	NUMERIC
@ATTRIBUTE	class	{binocular,lobster,starfish,scorpion,wild_cat,sea_horse,nautilus,grand_piano,stop_sign,stapler,tick,cougar_body,inline_skate,strawberry,headphone,emu,ewer,ceiling_fan,watch,camera,schooner,helicopter,cellphone,cup,buddha,barrel,windsor_chair,dolphin,rhino,brontosaurus,chair,stegosaurus,Leopards,panda,revolver,water_lilly,okapi,menorah,anchor,metronome,euphonium,bonsai,bass,elephant,cannon,kangaroo,mayfly,joshua_tree,crayfish,pyramid,car_side,wheelchair,dalmatian,rooster,dollar_bill,airplanes,flamingo_head,crab,lamp,gramophone,snoopy,hedgehog,mandolin,soccer_ball,laptop,beaver,garfield,ibis,flamingo,platypus,scissors,minaret,yin_yang,crocodile_head,Faces,hawksbill,Motorbikes,accordion,sunflower,pagoda,ferry,dragonfly,trilobite,octopus,crocodile,brain,Faces_easy,electric_guitar,gerenuk,saxophone,ant,umbrella,butterfly,ketch,wrench,chandelier,cougar_face,pigeon,pizza,llama,lotus}

@DATA
0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,223,200,72,6,28,31,5,48,105,111,74,4,4,3,3,148,216,180,69,44,84,73,38,101,134,142,80,62,83,72,26,121,143,149,173,158,112,54,33,rhino
20,0,0,0,0,0,0,0,128,197,74,121,0,0,0,0,0,0,0,0,0,0,0,0,198,255,255,173,37,33,0,0,126,71,2,0,0,0,0,0,146,143,57,51,116,102,34,0,148,49,3,0,29,0,0,3,115,68,37,15,7,3,0,4,rhino
0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,226,229,144,35,92,92,36,0,3,3,0,0,0,0,5,154,179,128,103,56,96,81,42,0,8,8,6,3,22,25,64,4,43,70,41,20,20,47,67,rhino
25,0,0,0,0,0,0,0,72,123,0,0,0,0,0,0,0,0,0,0,0,0,17,38,7,63,111,56,0,0,0,0,0,2,9,0,91,211,212,47,0,3,18,67,0,0,0,40,0,0,6,36,9,94,131,123,0,0,0,0,0,5,9,161,rhino
0,0,0,0,0,0,0,0,35,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,255,152,41,2,0,0,0,0,0,0,0,7,0,0,0,199,138,14,0,13,3,0,0,11,1,0,0,85,23,0,0,14,94,57,6,0,0,0,0,rhino
0,0,0,0,0,0,0,0,190,154,111,129,0,0,0,0,1,2,0,0,0,0,0,0,155,225,233,190,0,0,0,5,3,34,37,0,20,52,0,0,107,72,42,11,10,3,7,0,16,27,8,0,58,56,10,3,89,12,9,7,5,3,3,0,rhino
11,0,0,0,0,0,0,0,143,131,188,67,3,0,0,0,0,0,0,0,0,0,0,0,255,255,213,33,57,49,5,0,1,0,63,0,5,3,0,0,131,51,30,0,42,4,39,0,53,9,47,0,52,16,7,0,107,40,19,3,0,3,0,0,rhino
0,0,0,0,0,0,0,0,8,17,32,3,0,0,0,0,0,0,0,0,0,0,0,0,117,203,240,108,0,0,0,0,0,0,0,0,0,0,0,0,92,167,83,3,6,22,0,0,0,12,0,0,0,7,0,0,3,34,127,149,46,9,0,0,rhino
255,0,0,0,0,0,0,0,197,212,0,10,0,0,0,0,0,0,0,0,0,0,35,0,95,109,40,23,0,3,3,0,138,1,0,0,151,63,0,0,51,71,2,0,7,52,0,0,145,25,0,0,123,17,0,0,20,57,88,0,0,0,0,0,rhino
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,130,174,47,12,112,149,39,39,37,7,0,5,34,46,20,21,158,213,56,50,114,146,35,65,88,54,14,11,105,96,34,16,41,68,117,136,103,32,3,rhino
0,0,0,0,0,0,0,0,45,118,29,49,28,69,0,0,0,0,0,0,0,0,0,0,92,188,255,207,30,90,231,212,0,0,0,7,3,5,5,3,89,75,83,78,44,13,83,134,4,0,1,21,47,23,5,3,93,46,13,9,3,13,15,16,rhino
6,0,0,0,0,0,0,0,39,177,3,77,0,0,0,0,0,0,0,0,0,0,0,0,61,122,136,123,0,0,0,0,0,0,0,0,0,0,0,0,30,128,157,61,0,0,0,3,0,0,2,3,11,68,52,8,0,6,47,150,144,26,18,103,rhino
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,89,6,0,0,0,0,0,0,0,0,0,15,60,57,5,166,255,255,210,0,0,0,0,0,0,0,0,25,39,11,0,100,88,92,65,8,0,0,0,30,3,0,0,0,0,0,0,rhino
0,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,74,150,69,0,0,0,0,71,59,0,0,120,78,31,14,7,56,115,99,0,0,0,12,12,70,26,26,61,119,88,96,0,0,8,22,32,23,40,226,brontosaurus
0,0,0,77,115,0,0,0,0,0,0,0,0,0,55,48,109,56,0,0,0,0,0,0,4,2,1,1,0,5,40,47,20,38,69,85,0,0,0,5,11,11,30,63,0,5,51,77,0,0,50,86,0,3,29,57,0,2,2,10,106,215,209,255,brontosaurus
0,0,0,0,18,0,0,0,0,0,2,15,30,43,34,26,115,168,0,0,0,0,0,0,30,139,122,72,70,178,137,34,73,144,189,119,0,12,6,0,37,159,105,61,56,134,82,46,60,118,99,50,11,72,32,0,0,55,142,89,66,31,28,32,brontosaurus
98,72,10,9,0,0,0,0,116,95,73,74,84,49,19,7,0,54,0,0,0,0,0,0,152,210,163,107,169,219,150,130,7,12,47,169,39,22,9,0,84,85,69,74,75,64,62,114,46,28,37,132,65,28,20,18,70,54,27,27,30,40,52,94,brontosaurus
0,101,0,0,0,61,0,0,0,0,141,127,5,5,0,0,0,0,44,38,0,0,0,0,255,249,114,53,147,104,42,13,54,48,51,21,19,71,56,5,186,167,58,8,131,99,50,27,53,62,38,13,59,77,50,0,46,119,88,53,22,7,5,0,brontosaurus
81,165,0,0,0,0,0,0,56,53,182,165,0,0,0,0,0,0,0,0,0,0,0,0,255,245,123,14,0,5,29,3,0,0,0,0,0,0,0,0,116,30,11,3,14,3,25,5,3,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,brontosaurus
33,78,0,0,0,0,3,26,95,70,187,61,14,0,0,0,0,0,0,3,17,35,38,69,255,255,243,117,55,48,19,0,0,9,0,0,21,117,155,63,175,126,68,47,37,34,5,0,3,8,0,0,68,92,57,7,28,27,24,6,3,0,0,21,brontosaurus
0,0,0,0,0,0,0,0,174,171,17,0,0,0,0,0,0,0,0,0,0,0,0,10,175,255,191,126,26,46,28,12,0,0,5,3,0,17,46,44,69,168,93,40,32,51,29,10,2,0,11,6,7,26,34,3,29,0,0,22,38,38,16,3,brontosaurus
69,0,0,0,0,0,0,0,122,126,0,13,0,0,0,0,0,3,0,0,0,0,3,0,168,195,215,195,0,0,0,0,0,0,65,87,122,143,167,95,65,67,113,94,0,0,8,17,3,3,82,82,69,100,160,90,3,11,0,3,21,80,111,7,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,137,203,255,255,255,255,255,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,223,107,36,0,0,0,0,0,0,0,0,31,18,5,5,35,255,255,192,113,114,130,255,brontosaurus
35,13,0,0,98,0,0,0,173,58,109,87,0,0,0,0,2,145,0,0,0,0,0,0,113,137,125,79,0,3,69,43,0,7,62,150,0,0,0,0,0,39,67,47,0,17,60,49,0,6,46,48,0,0,3,3,0,0,0,7,16,36,31,3,brontosaurus
15,5,0,0,0,0,0,0,81,27,3,1,0,0,0,0,2,2,0,0,0,0,14,0,191,175,81,9,75,39,12,3,5,6,15,3,7,11,8,0,240,173,193,64,123,94,94,35,75,45,63,13,81,49,89,21,147,196,85,83,147,190,43,0,brontosaurus
45,88,0,0,0,0,0,0,57,20,152,65,0,0,0,0,0,0,0,0,0,0,0,0,242,255,153,72,3,7,23,3,0,0,0,0,5,0,0,0,119,70,64,116,27,14,31,37,12,7,2,29,20,4,0,22,67,46,20,20,15,29,43,183,brontosaurus
0,0,0,0,0,0,0,0,30,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,84,189,107,54,15,42,3,0,15,31,42,52,10,47,38,20,119,255,170,130,72,135,52,13,68,106,101,83,39,96,85,61,0,120,220,212,170,128,128,174,brontosaurus
0,14,0,0,0,0,0,0,0,28,30,65,0,0,0,0,0,0,0,0,0,0,0,0,83,67,59,128,3,3,0,0,41,0,0,0,5,0,0,0,136,110,107,171,41,0,0,3,72,0,0,0,69,30,7,4,218,42,23,21,22,36,108,146,brontosaurus
0,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,87,105,108,73,6,15,18,10,1,24,21,9,25,61,66,31,145,102,83,63,11,3,11,8,35,46,50,45,90,87,91,70,134,119,68,50,40,55,53,210,brontosaurus
95,0,0,0,0,0,0,0,231,136,0,3,0,0,0,0,0,0,0,0,0,0,0,0,177,176,125,82,0,0,0,0,0,0,0,0,8,5,3,0,72,111,112,221,0,3,3,82,0,0,8,28,27,13,27,42,71,48,38,40,41,49,88,255,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,172,177,33,2,28,26,1,5,46,58,12,2,1,0,0,118,255,217,51,33,130,185,69,65,123,146,63,77,108,26,9,21,169,255,213,144,161,92,0,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,203,202,212,255,255,255,216,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,42,47,0,0,0,0,0,0,0,0,0,141,161,227,255,48,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,0,0,0,0,0,0,brontosaurus
3,0,0,0,30,183,3,16,3,0,0,0,0,0,0,0,15,47,160,115,69,0,52,0,0,0,0,43,0,0,0,12,13,42,62,151,34,16,10,9,0,0,0,102,0,0,0,81,0,0,1,98,0,0,4,52,0,0,0,0,0,0,7,250,brontosaurus
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,126,130,76,0,0,0,0,0,0,0,0,0,58,82,34,60,140,80,74,8,0,3,14,0,0,0,3,23,92,89,62,3,44,25,24,22,9,32,188,brontosaurus
0,0,0,0,0,0,0,0,27,39,26,6,26,0,0,0,0,0,0,0,0,0,3,3,105,128,109,35,151,134,56,24,56,88,114,99,6,8,8,3,87,72,74,26,252,142,97,32,114,115,120,61,13,13,30,16,231,101,40,64,93,79,46,13,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,255,255,255,255,255,255,255,brontosaurus
0,8,15,0,0,0,0,0,0,3,5,26,46,40,0,0,0,0,0,0,0,0,0,0,9,56,68,51,76,162,109,54,12,9,0,0,0,0,0,0,9,28,28,89,52,105,94,123,18,3,6,48,0,0,0,25,13,23,20,21,8,12,34,255,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,90,213,240,0,0,0,0,32,71,60,25,34,83,70,31,47,167,173,119,7,59,56,10,5,55,140,176,165,116,87,117,brontosaurus
16,0,0,0,0,0,0,0,150,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,135,95,53,0,0,0,0,0,0,0,0,7,0,0,3,96,82,79,117,3,5,5,30,0,0,0,27,13,7,5,18,74,38,37,39,42,36,55,255,brontosaurus
0,0,0,0,0,0,0,0,42,110,3,49,0,0,0,0,0,0,0,0,0,0,0,0,115,219,221,173,0,0,0,0,241,188,105,13,29,30,54,7,125,191,143,76,0,0,0,0,168,195,95,8,152,224,143,23,43,107,130,76,27,13,7,5,brontosaurus
0,0,0,0,0,0,0,0,129,211,5,81,0,0,0,0,0,0,0,0,0,0,0,0,170,255,255,179,0,3,3,40,0,0,0,9,105,127,51,0,56,92,52,33,0,0,5,30,0,0,1,17,74,71,10,2,1,0,1,2,2,3,2,8,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,168,223,255,255,255,255,195,brontosaurus
0,0,0,0,216,0,0,0,71,35,52,28,0,0,11,5,109,170,0,0,0,0,0,0,116,121,121,105,46,63,61,7,83,98,113,114,94,23,5,7,45,51,91,120,21,56,63,34,43,47,67,88,48,41,43,110,2,27,25,30,29,64,83,96,brontosaurus
255,124,0,0,0,0,0,0,169,97,9,13,0,0,0,0,0,0,0,0,0,0,0,0,58,57,79,140,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,109,0,0,0,54,0,0,0,58,0,0,0,57,0,0,0,0,0,0,3,180,brontosaurus
0,0,0,0,0,0,0,0,55,90,6,14,0,0,0,0,0,0,0,0,0,0,0,0,7,134,149,112,0,0,0,0,0,0,0,0,0,0,0,0,0,49,57,121,0,0,2,34,0,0,0,20,0,0,0,12,0,0,0,0,0,0,0,255,brontosaurus
0,0,0,0,1,0,0,0,40,55,70,73,0,0,38,147,24,222,0,0,0,0,0,0,216,220,184,112,228,255,255,255,8,20,112,82,0,0,0,0,131,52,41,52,156,80,82,95,15,0,9,16,0,0,0,0,97,55,3,0,0,3,23,3,brontosaurus
27,41,0,0,0,0,0,0,196,27,126,31,0,0,0,0,0,0,0,0,0,0,0,0,176,127,102,107,0,0,0,0,0,0,0,0,7,6,0,0,87,55,66,151,10,3,5,32,0,0,0,27,10,3,3,15,51,18,6,7,9,27,38,243,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,117,206,255,251,231,192,255,brontosaurus
46,0,0,0,0,0,0,0,105,174,0,0,0,0,0,0,0,0,0,0,0,0,43,40,84,111,74,7,0,0,0,0,0,0,0,0,70,88,33,0,104,12,3,0,4,0,0,0,33,0,0,0,102,15,0,0,201,4,3,0,0,0,0,0,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,87,0,0,3,11,30,112,1,4,31,137,0,0,0,0,122,131,26,3,70,103,99,108,9,44,61,105,0,0,0,0,3,101,132,63,44,38,21,0,brontosaurus
250,14,0,0,0,0,0,0,234,139,68,35,0,0,0,47,0,48,0,0,0,0,8,0,122,147,152,95,5,13,40,218,0,0,26,182,38,26,17,0,38,28,30,67,17,23,28,99,4,10,21,53,18,3,0,3,20,9,7,7,5,5,5,11,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,9,5,0,0,0,0,0,0,0,0,0,0,73,122,107,16,100,141,143,40,0,0,0,0,3,5,5,58,88,66,63,112,135,113,105,95,7,8,7,23,59,63,59,51,50,64,98,255,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,104,159,170,90,7,19,32,87,0,32,33,27,44,53,20,0,126,207,187,95,19,38,81,136,56,81,82,124,122,140,76,16,79,79,86,83,105,118,86,163,brontosaurus
31,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,72,66,70,0,0,0,0,0,0,0,3,0,0,0,0,5,17,53,100,0,0,11,46,0,0,17,45,0,0,6,13,14,39,31,41,77,87,86,255,brontosaurus
39,0,0,0,0,0,0,0,144,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,179,225,185,0,0,0,0,0,0,0,0,1,16,134,64,116,76,120,130,32,5,3,0,19,3,0,32,53,60,141,129,147,72,56,60,39,4,39,17,chair
90,0,0,0,0,0,0,0,62,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,161,70,19,0,0,0,0,0,0,0,0,3,0,0,0,186,167,92,54,24,12,3,0,30,0,0,5,39,10,3,0,255,131,82,65,47,35,9,11,chair
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,41,11,4,0,0,0,0,0,0,0,115,152,74,7,129,200,195,133,12,0,0,0,0,0,0,3,107,52,4,3,155,119,61,81,57,32,18,19,11,22,22,48,chair
52,28,0,0,0,0,0,0,119,26,90,9,0,0,0,0,0,0,0,0,0,0,0,0,194,127,26,7,0,0,0,0,0,0,0,0,0,0,0,0,167,61,25,13,5,11,0,0,55,22,0,0,55,20,7,5,255,125,136,82,49,41,31,3,chair
30,0,0,0,0,0,0,0,115,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,149,141,119,0,0,0,0,0,84,65,15,0,3,0,0,0,65,75,148,0,0,0,48,0,89,62,86,0,51,15,11,0,0,26,34,19,81,163,255,chair
109,0,0,0,0,0,0,0,172,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,167,53,3,0,0,0,0,0,3,0,0,0,11,0,0,0,120,0,0,0,20,0,0,0,79,0,0,0,90,0,0,0,252,0,0,0,0,0,0,0,chair
29,0,0,0,0,0,0,0,155,111,0,0,0,0,0,0,0,0,0,0,0,0,10,9,189,236,248,151,0,0,0,0,5,0,0,0,76,80,95,60,108,91,120,58,20,0,0,0,42,3,0,0,77,62,102,37,77,30,20,5,7,0,0,0,chair
255,0,0,0,0,0,0,4,171,165,0,0,0,0,0,0,0,0,0,0,0,0,31,7,30,40,60,255,0,0,0,3,0,0,0,0,3,5,3,67,0,0,0,101,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,9,chair
0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,142,255,0,0,0,0,0,0,0,0,0,0,0,0,110,137,156,137,3,8,20,15,37,47,57,30,8,5,16,3,208,240,255,255,255,255,255,174,chair
17,0,0,0,0,0,0,0,149,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,162,193,103,79,8,4,0,0,12,3,5,3,0,1,0,0,113,125,90,141,61,59,52,92,44,27,28,88,5,5,3,24,32,61,46,43,51,45,54,255,chair
16,7,0,0,5,3,0,0,86,113,8,15,0,0,0,0,4,48,5,23,0,0,6,12,124,169,153,140,17,53,28,5,16,117,255,172,8,26,53,26,63,156,145,133,38,153,118,67,23,138,177,116,13,57,69,49,6,12,109,100,83,89,89,88,chair
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,6,0,0,0,0,0,0,0,0,23,0,0,3,9,177,159,120,83,10,5,0,4,207,124,89,98,108,96,110,255,chair
0,0,0,0,0,0,0,0,0,0,67,149,93,156,0,0,7,5,0,0,0,0,0,0,14,61,114,49,213,255,255,127,54,136,98,10,0,0,0,0,3,13,11,42,119,156,136,150,48,110,80,71,0,0,0,0,4,3,5,10,7,18,24,58,chair
27,0,0,0,0,0,0,0,64,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,35,52,55,0,0,0,0,0,0,0,0,3,0,0,3,130,120,127,135,0,0,3,22,0,0,0,49,15,0,3,34,105,80,72,67,81,103,255,42,chair
38,12,0,0,0,0,0,0,54,100,5,76,0,0,0,0,34,55,0,0,0,0,0,0,93,161,101,76,0,3,10,0,24,120,65,37,7,8,0,0,98,173,70,8,0,116,68,10,35,148,45,16,59,39,5,0,3,50,166,156,49,11,3,3,chair
220,19,0,0,255,0,0,3,164,86,6,20,0,0,17,0,229,0,28,0,0,0,51,5,112,93,62,32,44,52,40,9,196,96,7,0,135,65,0,0,62,46,26,8,36,50,18,5,97,54,7,0,101,41,11,0,43,25,27,5,6,0,0,0,chair
0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,29,0,3,0,0,0,0,0,96,85,9,0,0,0,0,0,68,94,34,3,158,225,0,0,104,86,11,0,36,42,5,0,120,105,31,0,88,81,3,0,129,129,99,88,15,0,0,0,chair
3,0,0,0,0,0,0,0,93,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,70,38,39,0,0,0,0,3,0,0,3,54,11,3,3,69,36,24,58,9,0,3,30,78,60,40,39,110,54,29,35,225,187,173,138,134,134,141,255,chair
205,0,0,0,0,0,0,0,255,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,113,3,17,0,0,0,0,0,0,0,5,37,5,0,3,138,83,66,103,0,28,20,59,23,30,47,79,75,46,45,42,67,39,35,100,107,49,58,227,chair
23,0,0,0,0,0,0,45,152,175,0,0,0,0,0,0,0,0,0,0,0,0,129,3,57,184,165,43,0,3,0,0,56,233,102,0,115,155,50,0,22,134,69,0,0,15,0,0,41,189,131,0,52,154,85,0,3,5,58,87,58,0,0,0,chair
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,123,205,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chair
19,0,0,0,0,0,0,26,13,20,0,0,0,0,0,0,0,0,0,0,0,0,11,21,4,15,7,32,11,3,3,5,0,33,0,0,0,5,4,17,29,51,15,39,28,26,14,38,62,123,44,56,3,22,3,26,35,148,206,129,94,87,133,255,chair
0,0,0,0,0,0,0,0,105,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,137,98,0,0,0,5,0,7,206,129,0,20,118,34,0,12,82,37,0,0,8,9,0,24,105,63,0,37,110,28,0,0,9,53,44,56,3,0,0,chair
71,0,0,0,0,0,0,0,70,112,15,50,3,3,0,0,17,0,0,0,0,0,0,0,39,144,124,75,44,105,51,6,124,87,26,7,5,5,0,0,22,56,43,70,52,91,48,53,94,92,57,75,33,36,26,35,0,53,57,49,44,56,61,238,chair
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,62,104,13,0,0,0,0,232,67,25,0,0,3,3,0,57,116,94,14,70,64,20,0,255,148,63,1,32,44,55,9,29,151,136,120,88,49,3,0,chair
255,70,0,0,0,0,0,0,255,130,64,83,0,0,0,0,0,0,0,0,0,0,0,0,253,114,32,16,27,25,0,0,0,0,0,0,3,0,0,0,123,6,2,0,56,7,1,0,14,0,0,0,9,0,0,0,75,5,1,0,0,0,0,0,chair
65,0,0,0,0,0,0,0,255,145,0,0,0,0,0,0,0,0,0,0,0,0,3,0,253,246,173,233,0,0,0,0,0,0,0,0,27,3,3,12,43,16,21,97,0,0,0,4,0,0,0,3,19,0,5,32,17,5,0,0,0,0,0,45,chair
0,0,0,0,0,0,0,0,3,73,0,30,0,0,0,0,3,3,0,0,0,0,0,0,0,149,189,211,0,9,3,3,0,210,189,12,0,170,35,3,0,135,155,120,0,40,46,11,3,178,143,7,3,177,110,18,0,0,48,138,134,79,28,19,chair
0,0,0,0,0,0,0,0,112,11,0,0,0,0,0,0,0,0,0,0,0,0,8,0,81,114,133,189,0,0,0,0,0,0,0,0,122,103,88,41,28,47,122,210,0,0,0,0,0,11,29,0,91,100,132,75,3,14,15,51,83,10,11,0,chair
75,22,0,0,0,0,0,0,145,175,44,101,0,0,0,0,0,0,0,0,0,0,0,0,255,210,109,115,0,0,0,0,3,0,0,0,38,13,0,0,251,144,50,14,38,5,0,0,70,17,0,0,133,55,17,3,255,141,84,38,11,9,0,0,chair
75,0,0,0,3,0,0,64,212,187,0,0,0,0,0,0,21,103,0,0,0,0,64,21,255,255,202,121,54,77,69,16,19,46,61,51,35,32,13,3,216,164,94,43,113,111,79,25,52,51,40,25,38,22,14,9,153,116,67,40,18,23,0,0,chair
3,0,0,0,0,0,0,12,81,75,9,40,0,0,0,0,0,0,0,0,0,0,16,18,157,212,165,106,0,0,0,0,0,0,0,0,40,16,13,10,158,107,62,74,90,28,6,11,31,4,1,0,111,30,9,12,153,141,57,28,26,31,39,50,chair
0,0,0,0,0,0,0,0,61,81,0,3,0,0,0,11,0,7,0,0,0,0,0,0,146,178,163,126,73,181,224,227,8,36,54,68,0,0,0,0,120,120,83,77,164,149,120,151,15,11,3,64,0,0,0,0,0,81,9,1,0,0,3,5,chair
